mapillary_image_id,map_feature_id,all_linked_map_feature_ids,exact_mapillary_taxonomy_label,project_class,sequence_id,capture_timestamp_utc,captured_at_epoch_ms,contributor_id,contributor_name,latitude,longitude,geographic_evidence_india,city_search_area,source_reference,api_retrieval_timestamp_utc,taxonomy_mapping_confidence,independence_group_id,review_status,approved_photograph,acquisition_order,acquisition_status,pixel_download_authorized,selection_basis,attribution_title,attribution_contributor,attribution_source_url,attribution_licence,attribution_text_template,terms_status
907962233327002,481614309826045,481614309826045,regulatory--stop--g1,stop,yAp9gFhya1IGeXvi2lzvzw,2018-02-04T05:19:37+00:00,1517721577696,109833741245768,richlv,12.9535089,77.5925735,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=907962233327002,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00035,metadata_only_not_reviewed,no,66,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 907962233327002,richlv,https://www.mapillary.com/app/?pKey=907962233327002,CC BY-SA (version to verify at download time),Mapillary image 907962233327002 by richlv; source https://www.mapillary.com/app/?pKey=907962233327002; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
294460695656083,591203692274165,591203692274165,regulatory--stop--g1,stop,gRgIn54GfgvIZQLItVvnRg,2018-02-14T02:34:18+00:00,1518575658228,109833741245768,richlv,12.9736370,77.5795899,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=294460695656083,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00046,metadata_only_not_reviewed,no,67,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 294460695656083,richlv,https://www.mapillary.com/app/?pKey=294460695656083,CC BY-SA (version to verify at download time),Mapillary image 294460695656083 by richlv; source https://www.mapillary.com/app/?pKey=294460695656083; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
862851565540871,821291238809167,821291238809167,regulatory--stop--g1,stop,TdQPvKeDwLgixzSO2l3FHR,2023-12-23T03:47:31+00:00,1703303251656,101499702097483,V15,10.5220760,76.2168176,"Curated interior coordinate centred on Thrissur, India",Thrissur,https://www.mapillary.com/app/?pKey=862851565540871,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00051,metadata_only_not_reviewed,no,68,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 862851565540871,V15,https://www.mapillary.com/app/?pKey=862851565540871,CC BY-SA (version to verify at download time),Mapillary image 862851565540871 by V15; source https://www.mapillary.com/app/?pKey=862851565540871; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
1139754259784392,845322002724792,845322002724792,regulatory--stop--g1,stop,XA7KyeCQbLd-xJwgdl0aLQ,2015-11-27T11:35:11+00:00,1448624111804,109739051253554,akash,10.5281530,76.2143695,"Curated interior coordinate centred on Thrissur, India",Thrissur,https://www.mapillary.com/app/?pKey=1139754259784392,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00052,metadata_only_not_reviewed,no,69,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 1139754259784392,akash,https://www.mapillary.com/app/?pKey=1139754259784392,CC BY-SA (version to verify at download time),Mapillary image 1139754259784392 by akash; source https://www.mapillary.com/app/?pKey=1139754259784392; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
556785701954457,845469306043395,845469306043395,regulatory--stop--g1,stop,Fw7oxAz0DFXCdHvObvfXrw,2017-06-30T10:26:09+00:00,1498818369494,104356101806278,manojkmohan,10.5280698,76.2144910,"Curated interior coordinate centred on Thrissur, India",Thrissur,https://www.mapillary.com/app/?pKey=556785701954457,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00053,metadata_only_not_reviewed,no,70,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 556785701954457,manojkmohan,https://www.mapillary.com/app/?pKey=556785701954457,CC BY-SA (version to verify at download time),Mapillary image 556785701954457 by manojkmohan; source https://www.mapillary.com/app/?pKey=556785701954457; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
1989734761752250,873888689038950,873888689038950,regulatory--stop--g1,stop,sCFf0eah4yM835tDPcbNij,2026-04-01T04:18:09+00:00,1775017089098,1226028326356068,jegadeeshcumta,13.0816300,80.2757085,"Map feature coordinate returned inside curated Chennai, India search box",Chennai,https://www.mapillary.com/app/?pKey=1989734761752250,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00054,metadata_only_not_reviewed,no,71,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 1989734761752250,jegadeeshcumta,https://www.mapillary.com/app/?pKey=1989734761752250,CC BY-SA (version to verify at download time),Mapillary image 1989734761752250 by jegadeeshcumta; source https://www.mapillary.com/app/?pKey=1989734761752250; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
348275611714179,9367522263309691,9367522263309691,regulatory--stop--g1,stop,FkXzP6rWmofVnL08KdOEah,2025-01-25T09:22:56+00:00,1737796976581,106724622478113,WPStan,18.5241842,73.8442198,"Non-overlapping outer urban tile around Pune, India; excludes the r07 centre box",Pune outer tile,https://www.mapillary.com/app/?pKey=348275611714179,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00055,metadata_only_not_reviewed,no,72,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 348275611714179,WPStan,https://www.mapillary.com/app/?pKey=348275611714179,CC BY-SA (version to verify at download time),Mapillary image 348275611714179 by WPStan; source https://www.mapillary.com/app/?pKey=348275611714179; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
506333247164514,972301046916069,972301046916069,regulatory--stop--g1,stop,uith6u0f8aqvn06awi8nwb,2021-01-11T09:59:09+00:00,1610359149193,101743165404889,pradeepbv,12.9855774,77.5930815,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=506333247164514,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00056,metadata_only_not_reviewed,no,73,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 506333247164514,pradeepbv,https://www.mapillary.com/app/?pKey=506333247164514,CC BY-SA (version to verify at download time),Mapillary image 506333247164514 by pradeepbv; source https://www.mapillary.com/app/?pKey=506333247164514; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
442564437932079,121886100627707,121886100627707,regulatory--stop--g1,stop,eBzoQZcJEmLPdjXCsV2WOS,2022-08-29T13:11:32+00:00,1661778692284,109037777999283,olily,12.9758946,77.6146307,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=442564437932079,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00004,metadata_only_not_reviewed,no,74,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 442564437932079,olily,https://www.mapillary.com/app/?pKey=442564437932079,CC BY-SA (version to verify at download time),Mapillary image 442564437932079 by olily; source https://www.mapillary.com/app/?pKey=442564437932079; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
511391129883847,180965013788346,180965013788346,regulatory--stop--g1,stop,gmgvk8fyvg3wclhy4oag9v,2016-12-12T05:32:18+00:00,1481520738846,108469318050957,yogi,12.9518803,77.6091117,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=511391129883847,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00015,metadata_only_not_reviewed,no,75,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 511391129883847,yogi,https://www.mapillary.com/app/?pKey=511391129883847,CC BY-SA (version to verify at download time),Mapillary image 511391129883847 by yogi; source https://www.mapillary.com/app/?pKey=511391129883847; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
1147433542399298,251142620034595,251142620034595,regulatory--stop--g1,stop,4F5HagySfmdeHeL31CDYww,2018-02-14T04:15:22+00:00,1518581722102,109833741245768,richlv,12.9688522,77.5791398,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=1147433542399298,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00019,metadata_only_not_reviewed,no,76,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 1147433542399298,richlv,https://www.mapillary.com/app/?pKey=1147433542399298,CC BY-SA (version to verify at download time),Mapillary image 1147433542399298 by richlv; source https://www.mapillary.com/app/?pKey=1147433542399298; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
497523407952810,2916379968680363,2916379968680363,regulatory--stop--g1,stop,frU8i8F6_r72mHFQ3yJaog,2017-07-23T06:12:54+00:00,1500790374096,104356101806278,manojkmohan,10.5289030,76.2172535,"Curated interior coordinate centred on Thrissur, India",Thrissur,https://www.mapillary.com/app/?pKey=497523407952810,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00022,metadata_only_not_reviewed,no,77,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 497523407952810,manojkmohan,https://www.mapillary.com/app/?pKey=497523407952810,CC BY-SA (version to verify at download time),Mapillary image 497523407952810 by manojkmohan; source https://www.mapillary.com/app/?pKey=497523407952810; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
305021167756684,2941949159387078,2941949159387078,regulatory--stop--g1,stop,LkcYscvorK8LkQskBqtGI8,2020-06-30T13:55:55+00:00,1593525355099,100149628902804,pra1985,17.4007981,78.4709237,"Non-overlapping outer urban tile around Hyderabad, India; excludes the r07 centre box",Hyderabad outer tile,https://www.mapillary.com/app/?pKey=305021167756684,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00023,metadata_only_not_reviewed,no,78,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 305021167756684,pra1985,https://www.mapillary.com/app/?pKey=305021167756684,CC BY-SA (version to verify at download time),Mapillary image 305021167756684 by pra1985; source https://www.mapillary.com/app/?pKey=305021167756684; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
2300018650189083,342309952131542,342309952131542,regulatory--stop--g1,stop,b8iIJ3TdeQRS2FtYjvnDXc,2024-02-29T03:36:41+00:00,1709177801434,107704211899757,TejashreePOD,20.2961810,85.8246422,"Map feature coordinate returned inside curated Bhubaneswar, India search box",Bhubaneswar,https://www.mapillary.com/app/?pKey=2300018650189083,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00027,metadata_only_not_reviewed,no,79,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 2300018650189083,TejashreePOD,https://www.mapillary.com/app/?pKey=2300018650189083,CC BY-SA (version to verify at download time),Mapillary image 2300018650189083 by TejashreePOD; source https://www.mapillary.com/app/?pKey=2300018650189083; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
1122419991593320,3719036634875078,3719036634875078,regulatory--stop--g1,stop,frU8i8F6_r72mHFQ3yJaog,2017-07-23T06:14:37+00:00,1500790477681,104356101806278,manojkmohan,10.5292337,76.2161662,"Curated interior coordinate centred on Thrissur, India",Thrissur,https://www.mapillary.com/app/?pKey=1122419991593320,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00028,metadata_only_not_reviewed,no,80,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 1122419991593320,manojkmohan,https://www.mapillary.com/app/?pKey=1122419991593320,CC BY-SA (version to verify at download time),Mapillary image 1122419991593320 by manojkmohan; source https://www.mapillary.com/app/?pKey=1122419991593320; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
330150758664282,481614309826045,481614309826045,regulatory--stop--g1,stop,yAp9gFhya1IGeXvi2lzvzw,2018-02-04T05:19:39+00:00,1517721579476,109833741245768,richlv,12.9534958,77.5925878,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=330150758664282,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00035,metadata_only_not_reviewed,no,81,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 330150758664282,richlv,https://www.mapillary.com/app/?pKey=330150758664282,CC BY-SA (version to verify at download time),Mapillary image 330150758664282 by richlv; source https://www.mapillary.com/app/?pKey=330150758664282; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
670085495200561,821291238809167,821291238809167,regulatory--stop--g1,stop,TdQPvKeDwLgixzSO2l3FHR,2023-12-23T03:47:32+00:00,1703303252622,101499702097483,V15,10.5221476,76.2168119,"Curated interior coordinate centred on Thrissur, India",Thrissur,https://www.mapillary.com/app/?pKey=670085495200561,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00051,metadata_only_not_reviewed,no,82,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 670085495200561,V15,https://www.mapillary.com/app/?pKey=670085495200561,CC BY-SA (version to verify at download time),Mapillary image 670085495200561 by V15; source https://www.mapillary.com/app/?pKey=670085495200561; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
933209494147488,845469306043395,845469306043395,regulatory--stop--g1,stop,Fw7oxAz0DFXCdHvObvfXrw,2017-06-30T10:26:11+00:00,1498818371425,104356101806278,manojkmohan,10.5280445,76.2144941,"Curated interior coordinate centred on Thrissur, India",Thrissur,https://www.mapillary.com/app/?pKey=933209494147488,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00053,metadata_only_not_reviewed,no,83,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 933209494147488,manojkmohan,https://www.mapillary.com/app/?pKey=933209494147488,CC BY-SA (version to verify at download time),Mapillary image 933209494147488 by manojkmohan; source https://www.mapillary.com/app/?pKey=933209494147488; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
26259494597034824,873888689038950,873888689038950,regulatory--stop--g1,stop,sCFf0eah4yM835tDPcbNij,2026-04-01T04:18:10+00:00,1775017090094,1226028326356068,jegadeeshcumta,13.0816206,80.2756495,"Map feature coordinate returned inside curated Chennai, India search box",Chennai,https://www.mapillary.com/app/?pKey=26259494597034824,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00054,metadata_only_not_reviewed,no,84,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 26259494597034824,jegadeeshcumta,https://www.mapillary.com/app/?pKey=26259494597034824,CC BY-SA (version to verify at download time),Mapillary image 26259494597034824 by jegadeeshcumta; source https://www.mapillary.com/app/?pKey=26259494597034824; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
2129588130776853,9367522263309691,9367522263309691,regulatory--stop--g1,stop,FkXzP6rWmofVnL08KdOEah,2025-01-25T09:23:00+00:00,1737796980818,106724622478113,WPStan,18.5242207,73.8443287,"Non-overlapping outer urban tile around Pune, India; excludes the r07 centre box",Pune outer tile,https://www.mapillary.com/app/?pKey=2129588130776853,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00055,metadata_only_not_reviewed,no,85,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 2129588130776853,WPStan,https://www.mapillary.com/app/?pKey=2129588130776853,CC BY-SA (version to verify at download time),Mapillary image 2129588130776853 by WPStan; source https://www.mapillary.com/app/?pKey=2129588130776853; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
777952346239832,972301046916069,972301046916069,regulatory--stop--g1,stop,uith6u0f8aqvn06awi8nwb,2021-01-11T09:59:11+00:00,1610359151259,101743165404889,pradeepbv,12.9856321,77.5931010,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=777952346239832,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00056,metadata_only_not_reviewed,no,86,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 777952346239832,pradeepbv,https://www.mapillary.com/app/?pKey=777952346239832,CC BY-SA (version to verify at download time),Mapillary image 777952346239832 by pradeepbv; source https://www.mapillary.com/app/?pKey=777952346239832; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
588839076117147,121886100627707,121886100627707,regulatory--stop--g1,stop,eBzoQZcJEmLPdjXCsV2WOS,2022-08-29T13:11:34+00:00,1661778694255,109037777999283,olily,12.9758939,77.6146313,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=588839076117147,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00004,metadata_only_not_reviewed,no,87,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 588839076117147,olily,https://www.mapillary.com/app/?pKey=588839076117147,CC BY-SA (version to verify at download time),Mapillary image 588839076117147 by olily; source https://www.mapillary.com/app/?pKey=588839076117147; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
216931183570582,251142620034595,251142620034595,regulatory--stop--g1,stop,4F5HagySfmdeHeL31CDYww,2018-02-14T04:15:23+00:00,1518581723182,109833741245768,richlv,12.9688728,77.5791460,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=216931183570582,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00019,metadata_only_not_reviewed,no,88,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 216931183570582,richlv,https://www.mapillary.com/app/?pKey=216931183570582,CC BY-SA (version to verify at download time),Mapillary image 216931183570582 by richlv; source https://www.mapillary.com/app/?pKey=216931183570582; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
917795445457062,2916379968680363,2916379968680363,regulatory--stop--g1,stop,frU8i8F6_r72mHFQ3yJaog,2017-07-23T06:12:55+00:00,1500790375064,104356101806278,manojkmohan,10.5289049,76.2172446,"Curated interior coordinate centred on Thrissur, India",Thrissur,https://www.mapillary.com/app/?pKey=917795445457062,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00022,metadata_only_not_reviewed,no,89,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 917795445457062,manojkmohan,https://www.mapillary.com/app/?pKey=917795445457062,CC BY-SA (version to verify at download time),Mapillary image 917795445457062 by manojkmohan; source https://www.mapillary.com/app/?pKey=917795445457062; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
3974993112592619,2941949159387078,2941949159387078,regulatory--stop--g1,stop,LkcYscvorK8LkQskBqtGI8,2020-06-30T13:55:55+00:00,1593525355049,100149628902804,pra1985,17.4008008,78.4709423,"Non-overlapping outer urban tile around Hyderabad, India; excludes the r07 centre box",Hyderabad outer tile,https://www.mapillary.com/app/?pKey=3974993112592619,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00023,metadata_only_not_reviewed,no,90,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 3974993112592619,pra1985,https://www.mapillary.com/app/?pKey=3974993112592619,CC BY-SA (version to verify at download time),Mapillary image 3974993112592619 by pra1985; source https://www.mapillary.com/app/?pKey=3974993112592619; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
396461289652900,342309952131542,342309952131542,regulatory--stop--g1,stop,b8iIJ3TdeQRS2FtYjvnDXc,2024-02-29T03:36:43+00:00,1709177803338,107704211899757,TejashreePOD,20.2960433,85.8246943,"Map feature coordinate returned inside curated Bhubaneswar, India search box",Bhubaneswar,https://www.mapillary.com/app/?pKey=396461289652900,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00027,metadata_only_not_reviewed,no,91,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 396461289652900,TejashreePOD,https://www.mapillary.com/app/?pKey=396461289652900,CC BY-SA (version to verify at download time),Mapillary image 396461289652900 by TejashreePOD; source https://www.mapillary.com/app/?pKey=396461289652900; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
453191385748801,3719036634875078,3719036634875078,regulatory--stop--g1,stop,frU8i8F6_r72mHFQ3yJaog,2017-07-23T06:14:38+00:00,1500790478682,104356101806278,manojkmohan,10.5292390,76.2161574,"Curated interior coordinate centred on Thrissur, India",Thrissur,https://www.mapillary.com/app/?pKey=453191385748801,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00028,metadata_only_not_reviewed,no,92,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 453191385748801,manojkmohan,https://www.mapillary.com/app/?pKey=453191385748801,CC BY-SA (version to verify at download time),Mapillary image 453191385748801 by manojkmohan; source https://www.mapillary.com/app/?pKey=453191385748801; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
887772792931642,821291238809167,821291238809167,regulatory--stop--g1,stop,TdQPvKeDwLgixzSO2l3FHR,2023-12-23T03:47:33+00:00,1703303253588,101499702097483,V15,10.5222250,76.2168131,"Curated interior coordinate centred on Thrissur, India",Thrissur,https://www.mapillary.com/app/?pKey=887772792931642,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00051,metadata_only_not_reviewed,no,93,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 887772792931642,V15,https://www.mapillary.com/app/?pKey=887772792931642,CC BY-SA (version to verify at download time),Mapillary image 887772792931642 by V15; source https://www.mapillary.com/app/?pKey=887772792931642; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
216882769812551,845469306043395,845469306043395,regulatory--stop--g1,stop,Fw7oxAz0DFXCdHvObvfXrw,2017-06-30T10:26:14+00:00,1498818374609,104356101806278,manojkmohan,10.5280027,76.2144989,"Curated interior coordinate centred on Thrissur, India",Thrissur,https://www.mapillary.com/app/?pKey=216882769812551,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00053,metadata_only_not_reviewed,no,94,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 216882769812551,manojkmohan,https://www.mapillary.com/app/?pKey=216882769812551,CC BY-SA (version to verify at download time),Mapillary image 216882769812551 by manojkmohan; source https://www.mapillary.com/app/?pKey=216882769812551; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
3457765924390639,873888689038950,873888689038950,regulatory--stop--g1,stop,sCFf0eah4yM835tDPcbNij,2026-04-01T04:18:11+00:00,1775017091095,1226028326356068,jegadeeshcumta,13.0816142,80.2755929,"Map feature coordinate returned inside curated Chennai, India search box",Chennai,https://www.mapillary.com/app/?pKey=3457765924390639,2026-09-01T15:58:36+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00054,metadata_only_not_reviewed,no,95,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 3457765924390639,jegadeeshcumta,https://www.mapillary.com/app/?pKey=3457765924390639,CC BY-SA (version to verify at download time),Mapillary image 3457765924390639 by jegadeeshcumta; source https://www.mapillary.com/app/?pKey=3457765924390639; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
603701685936172,9367522263309691,9367522263309691,regulatory--stop--g1,stop,FkXzP6rWmofVnL08KdOEah,2025-01-25T09:23:05+00:00,1737796985356,106724622478113,WPStan,18.5242371,73.8444102,"Non-overlapping outer urban tile around Pune, India; excludes the r07 centre box",Pune outer tile,https://www.mapillary.com/app/?pKey=603701685936172,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00055,metadata_only_not_reviewed,no,96,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 603701685936172,WPStan,https://www.mapillary.com/app/?pKey=603701685936172,CC BY-SA (version to verify at download time),Mapillary image 603701685936172 by WPStan; source https://www.mapillary.com/app/?pKey=603701685936172; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
750838129551677,121886100627707,121886100627707,regulatory--stop--g1,stop,eBzoQZcJEmLPdjXCsV2WOS,2022-08-29T13:11:38+00:00,1661778698309,109037777999283,olily,12.9758938,77.6146312,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=750838129551677,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00004,metadata_only_not_reviewed,no,97,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 750838129551677,olily,https://www.mapillary.com/app/?pKey=750838129551677,CC BY-SA (version to verify at download time),Mapillary image 750838129551677 by olily; source https://www.mapillary.com/app/?pKey=750838129551677; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
337998521073977,251142620034595,251142620034595,regulatory--stop--g1,stop,4F5HagySfmdeHeL31CDYww,2018-02-14T04:15:28+00:00,1518581728115,109833741245768,richlv,12.9689073,77.5791551,"Non-overlapping outer urban tile around Bengaluru, India; excludes the r07 centre box",Bengaluru outer tile,https://www.mapillary.com/app/?pKey=337998521073977,2026-09-01T17:31:29+00:00,high_exact_semantic_taxonomy_prefix,mapillary_india_group_00019,metadata_only_not_reviewed,no,98,proposed_metadata_only,no,"All catalogued stop candidates retained; round-robin order across dependency groups, then metadata diversity within each group",Mapillary image 337998521073977,richlv,https://www.mapillary.com/app/?pKey=337998521073977,CC BY-SA (version to verify at download time),Mapillary image 337998521073977 by richlv; source https://www.mapillary.com/app/?pKey=337998521073977; licensed under CC BY-SA,blocked_pending_manual_logged_in_terms_confirmation
