image_path,class_name,hf_class_name,split,source,source_licence,maps_to_base_class,difference_hash,width,height,file_bytes
CYCLE_CROSSING/19016.jpg,,CYCLE_CROSSING,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,4412b1696c4c4085,50,50,2384
CYCLE_CROSSING/19017.jpg,,CYCLE_CROSSING,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,10b13369d9d4c02b,50,50,2326
CYCLE_CROSSING/19018.jpg,,CYCLE_CROSSING,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,1433b369695c4413,50,50,2514
CYCLE_CROSSING/19019.jpg,,CYCLE_CROSSING,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,c533336b6944439b,50,50,2616
CYCLE_CROSSING/19020.jpg,,CYCLE_CROSSING,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,c91f8e0f07172b8b,50,50,3860
CYCLE_CROSSING/19021.jpg,,CYCLE_CROSSING,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,28528e0f071f3bae,50,50,3010
CYCLE_CROSSING/19022.jpg,,CYCLE_CROSSING,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,76068e0f071b2b36,50,50,3160
CYCLE_CROSSING/19023.jpg,,CYCLE_CROSSING,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,ae8e862f0f1f2ec4,50,50,2664
CYCLE_CROSSING/19024.jpg,,CYCLE_CROSSING,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,616473c8d4deb880,50,50,3038
CYCLE_CROSSING/19051.jpg,,CYCLE_CROSSING,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,d2d2d2ab6c6c0dcc,50,50,3490
DIRECTION/22001.jpg,,DIRECTION,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,46b870e4c4723834,50,50,3276
DIRECTION/22002.jpg,,DIRECTION,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,1f3973e7e3b1b993,50,50,3480
DIRECTION/22003.jpg,,DIRECTION,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,c8e571393971456b,50,50,3448
DIRECTION/22004.jpg,,DIRECTION,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,dcb8f1e2e2f1b89c,50,50,3152
DIRECTION/22005.jpg,,DIRECTION,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,dcb832e2e2b1b8ba,50,50,3224
DIRECTION/22006.jpg,,DIRECTION,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,1ae4e0b1f9f060f4,50,50,3164
GAP_IN_MEDIAN/25012.jpg,gap_in_median,GAP_IN_MEDIAN,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,b4b47169d4d0b2d4,50,50,3532
GAP_IN_MEDIAN/25014.jpg,gap_in_median,GAP_IN_MEDIAN,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,92b2726b5596b6f2,50,50,3048
GAP_IN_MEDIAN/25016.jpg,gap_in_median,GAP_IN_MEDIAN,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,32b269d596323351,50,50,3220
GIVE_WAY/26016.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,640317070f4c444d,50,50,2166
GIVE_WAY/26017.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,da2b9e9f8feed3d9,50,50,2680
GIVE_WAY/26018.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,88a396174dec3296,50,50,2650
GIVE_WAY/26019.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,f2aad6c46c393112,50,50,2996
GIVE_WAY/26020.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,f68bd6466ded121b,50,50,2802
GIVE_WAY/26021.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,0b2307070ecece4c,50,50,3446
GIVE_WAY/26022.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,b617170f0f8f2f6b,50,50,2334
GIVE_WAY/26023.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,d82317170f8e8e2c,50,50,2554
GIVE_WAY/26024.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,93aa96160d2cb232,50,50,3208
GIVE_WAY/26025.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,a69b96074fec7192,50,50,2986
GIVE_WAY/26026.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,d8a696d6cce87464,50,50,3614
GIVE_WAY/26027.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,f78a96c7ede9f8d8,50,50,3306
GIVE_WAY/26028.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,b48a96054dc89192,50,50,3048
GIVE_WAY/26029.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,100a16042c383616,50,50,3228
GIVE_WAY/26030.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,0c0307070f8ec686,50,50,3282
GIVE_WAY/26031.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,c20397070f8f4d2d,50,50,2870
GIVE_WAY/26032.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,fea296d4ec69b112,50,50,3068
GIVE_WAY/26033.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,f28296070fa83351,50,50,3040
GIVE_WAY/26034.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,c28317070f8e474d,50,50,2700
GIVE_WAY/26035.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,5883960f0f8c0626,50,50,2312
GIVE_WAY/26036.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,38e2c42b2fe8d091,50,50,2292
GIVE_WAY/26037.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,4b2b960b0fec3106,50,50,2202
GIVE_WAY/26038.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,fd9b970f2feef6f1,50,50,2368
GIVE_WAY/26039.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,f7aad6dfed79b39b,50,50,3146
GIVE_WAY/26040.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,900a960f0f8e4c0c,50,50,2460
GIVE_WAY/26041.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,b4a397070f0d1316,50,50,2824
GIVE_WAY/26042.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,980316070fad131b,50,50,2710
GIVE_WAY/26043.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,36aa96466d6c1010,50,50,3458
GIVE_WAY/26044.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,a20303170f8ec6ce,50,50,3230
GIVE_WAY/26045.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,4d8387878f8e8c14,50,50,3260
GIVE_WAY/26046.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,7c1f170f0fc72767,50,50,2626
GIVE_WAY/26047.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,cc8294c4e8693353,50,50,2952
GIVE_WAY/26048.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,2b0f0f0f0f8e8d1c,50,50,2726
GIVE_WAY/26049.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,7efe94d44d69b131,50,50,2622
GIVE_WAY/26050.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,d4aade5d0f8ed3f3,50,50,2588
GIVE_WAY/26051.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,6917170f0d0f1f8c,50,50,2658
GIVE_WAY/26052.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,350e1e060d89131b,50,50,3000
GIVE_WAY/26053.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,441a0224040e2424,50,50,3236
GIVE_WAY/26054.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,e48396466d6d3110,50,50,2600
GIVE_WAY/26055.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,749b921f0fcc9216,50,50,2746
GIVE_WAY/26056.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,0f0b03070f0f0fcd,50,50,3628
GIVE_WAY/26057.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,390b07070f8e4e4f,50,50,3560
GIVE_WAY/26058.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,0d1707070f0f4d4d,50,50,3542
GIVE_WAY/26059.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,410216060e8c4c8c,50,50,2762
GIVE_WAY/26060.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,acab9f164d2d1210,50,50,3062
GIVE_WAY/26061.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,3e9a564e6d6bf3f7,50,50,3126
GIVE_WAY/26062.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,ffa296c66d69b352,50,50,2932
GIVE_WAY/26063.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,f80216c60fccd848,50,50,2848
GIVE_WAY/26064.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,4707170f0f8e0f4e,50,50,2366
GIVE_WAY/26065.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,50b296c66d0f8626,50,50,2776
GIVE_WAY/26066.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,b7ab950d2d8cd6ed,50,50,2550
GIVE_WAY/26067.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,9082d65409cb3634,50,50,3028
GIVE_WAY/26068.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,4aa396170f8e948d,50,50,2430
GIVE_WAY/26069.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,cc82564f6f6a5255,50,50,2712
GIVE_WAY/26070.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,4c8397070fced6c6,50,50,2560
GIVE_WAY/26071.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,fc83d60f2d6c7474,50,50,2426
GIVE_WAY/26072.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,c28e8e0e29697173,50,50,2766
GIVE_WAY/26073.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,a2a2c6d4ec693232,50,50,3074
GIVE_WAY/26075.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,568207170f8e9e92,50,50,3352
GIVE_WAY/26076.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,880307070f8e4646,50,50,3302
GIVE_WAY/26077.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,f813170f0f0e568e,50,50,2460
GIVE_WAY/26078.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,91bad6d4ccc86970,50,50,3336
GIVE_WAY/26079.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,fcba96d46c69b1d2,50,50,2606
GIVE_WAY/26080.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,90a2d6c4e86933d7,50,50,2728
GIVE_WAY/26081.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,2e8296c664245949,50,50,2712
GIVE_WAY/26082.jpg,give_way,GIVE_WAY,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),yes,90bb96c6cdeb7777,50,50,3230
HORN_PROHIBITED/30002.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,8a9e2626321e8eca,50,50,3880
HORN_PROHIBITED/30003.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,4e8e0e26369cdcd8,50,50,3900
HORN_PROHIBITED/30006.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,8e0f07233b1f1fcd,50,50,3886
HORN_PROHIBITED/30007.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,6e4e0f27631f4fc3,50,50,3698
HORN_PROHIBITED/30010.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,010f2733331e8c2c,50,50,3866
HORN_PROHIBITED/30011.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,068e0632329c8848,50,50,3836
HORN_PROHIBITED/30014.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,0e0f86a2ba8ea8b1,50,50,3546
HORN_PROHIBITED/30015.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,0e0f06a2b99e8cb1,50,50,3466
HORN_PROHIBITED/30018.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,f88e4e623b8e8cec,50,50,3434
HORN_PROHIBITED/30019.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,f80ece66329a8ce4,50,50,3486
HORN_PROHIBITED/30022.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,784e4e231b0e4e72,50,50,3558
HORN_PROHIBITED/30023.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,316cc6b39acd71b0,50,50,3432
HORN_PROHIBITED/30026.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,1678cce29a0c6961,50,50,3432
HORN_PROHIBITED/30027.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,86060e339b4f8717,50,50,3772
HORN_PROHIBITED/30028.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,060c0e23bb8fcf97,50,50,3784
HORN_PROHIBITED/30029.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,ec4ecfa3bbcf8fcc,50,50,3822
HORN_PROHIBITED/30030.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,33694de79b4d6933,50,50,3052
HORN_PROHIBITED/30031.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,f0ccc6e2ba8ccdf3,50,50,3078
HORN_PROHIBITED/30032.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,714ccea2b99e4471,50,50,2982
HORN_PROHIBITED/30033.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,3268cca29acc6933,50,50,2884
HORN_PROHIBITED/30034.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,f0ccc6a2ba8cec33,50,50,2752
HORN_PROHIBITED/30035.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,b2cccee2ba9ecc71,50,50,2428
HORN_PROHIBITED/30036.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,3268cce2ba9c4d33,50,50,3078
HORN_PROHIBITED/30037.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,b369cee2ba9e4c31,50,50,3136
HORN_PROHIBITED/30038.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,3248cce2ba9c4973,50,50,3008
HORN_PROHIBITED/30039.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,3369cce2b29c4d33,50,50,3228
HORN_PROHIBITED/30040.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,334dcee2ba9c6d33,50,50,3182
HORN_PROHIBITED/30041.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,7349ce62ba9c4d71,50,50,3316
HORN_PROHIBITED/30042.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,714c86233b9e4c31,50,50,2492
HORN_PROHIBITED/30043.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,3369cca2b29c6833,50,50,2826
HORN_PROHIBITED/30044.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,3369cee2329ecd71,50,50,2774
HORN_PROHIBITED/30045.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,b2c8cee2ba9cccf2,50,50,2840
HORN_PROHIBITED/30046.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,314ccea3b98e6431,50,50,3050
HORN_PROHIBITED/30047.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,3268cca6bacc6132,50,50,3068
HORN_PROHIBITED/30048.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,61cd8662ba8c6d33,50,50,3310
HORN_PROHIBITED/30049.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,314dc6a2bacc6933,50,50,3228
HORN_PROHIBITED/30050.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,71cd86623a9ccd71,50,50,3222
HORN_PROHIBITED/30051.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,71ccce62389ecc71,50,50,3108
HORN_PROHIBITED/30052.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,314dcee2b29c4d71,50,50,3330
HORN_PROHIBITED/30053.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,71cdc6e2ba8c4d33,50,50,3574
HORN_PROHIBITED/30054.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,314dcee2ba8e4d31,50,50,3532
HORN_PROHIBITED/30055.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,336ccee2ba8eec31,50,50,2846
HORN_PROHIBITED/30056.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,33cccee2ba8e6c31,50,50,2968
HORN_PROHIBITED/30057.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,314cc2a19ace6833,50,50,3210
HORN_PROHIBITED/30058.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,316ccee2ba9ccc73,50,50,2590
HORN_PROHIBITED/30059.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,3268cee2bacc6c33,50,50,3098
HORN_PROHIBITED/30060.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,71cccea2da9ccc71,50,50,3302
HORN_PROHIBITED/30061.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,9268cea2fadc6cb3,50,50,3504
HORN_PROHIBITED/30062.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,71ccc6e2bacc6932,50,50,3362
HORN_PROHIBITED/30063.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,734dc6e2bacc6933,50,50,3516
HORN_PROHIBITED/30064.jpg,,HORN_PROHIBITED,train,huggingface_kannanwisen_indian_traffic_sign_classification,CC-BY-4.0 (declared; no author or source named upstream),no,f2c8c6e2ba8cecb2,50,50,2526
